ID,Flag_Cliente,Edad,Genero,Flag_Upgrade,MOB,DiasMora_201501,DiasMora_201502,DiasMora_201503,DiasMora_201504,DiasMora_201505,DiasMora_201506,NroPagosMensuales_u6m,FlagRefRCC_u12m,ClasRCC_u12m,NroEntRCC_TC,DeudaTC,LineaTC,NroTransacciones_PagaLaMitad_u12m,NroTransacciones_DispEfectivo_u12m,SaldoTotal_maximo_u12m
679049,1,32,0,0,60.9666666666667,0,0,0,0,0,0,5,1,0,1,1062.59,2500,2,5,1062.59
679099,1,29,1,0,60.9666666666667,0,0,0,0,0,0,4,1,0,1,69.55,5500,0,1,4835.06
679247,1,33,0,0,60.9666666666667,0,0,0,0,0,0,2,1,5,5,306.57,1200,0,2,977.85
679412,0,27,0,0,24.3666666666667,20,0,0,0,0,20,2,1,1,4,512.01,500,0,0,554.36
679560,0,30,0,0,24.3666666666667,51,0,0,0,21,20,1,1,1,5,1039.19,1350,0,1,1716.65
679649,1,44,0,1,60.9333333333333,0,0,0,0,0,0,5,1,5,1,2326.23,3300,0,0,3568.73
679964,1,59,1,1,60.9,0,0,0,0,0,0,6,1,0,1,201.43,4350,0,1,854.33
680217,1,67,1,1,60.9,0,0,0,0,0,0,5,1,0,1,169.16,1400,0,0,1456.23
680311,0,41,1,0,24.3666666666667,0,0,0,0,0,0,6,1,0,1,259.1,600,0,6,423.63
680329,1,38,0,0,60.8666666666667,0,0,0,0,0,0,6,1,0,1,4663.72,12600,0,1,5854.96
680432,0,30,0,0,60.8333333333333,46,46,0,0,0,15,1,1,1,5,527.06,500,0,0,527.06
680468,1,38,1,1,60.8333333333333,0,0,0,0,0,0,5,1,0,1,2277.64,6300,0,1,4310.41
680470,1,50,0,1,60.8333333333333,0,0,15,16,0,15,2,1,0,5,550.5,2000,0,0,936.07
680580,1,34,0,1,60.8333333333333,0,0,0,0,0,0,6,1,0,1,353.83,2100,0,4,1684.23
680588,1,33,0,0,60.8333333333333,0,0,0,0,0,0,4,1,1,1,4099.19,4000,5,0,5113.24
680596,0,30,0,0,60.8333333333333,0,0,0,0,0,0,3,1,0,1,2651.77,2680,0,1,2919.81
680749,1,35,0,1,22,10,11,0,0,0,0,2,1,0,2,49.88,600,0,7,593.01
680784,1,24,0,0,22,0,0,0,0,0,0,5,1,0,1,874.37,1300,11,1,1690.36
680965,0,35,0,0,60.8,0,1,0,1,1,0,4,1,0,1,2745.45,5800,0,1,3721.11
681007,0,34,0,0,60.8,0,0,0,0,0,0,3,1,0,2,514.15,700,0,0,639.73
681030,1,47,1,0,60.8,0,0,0,0,0,0,6,1,0,1,1879.38,1400,0,1,2382.63
681130,1,34,0,0,60.8,46,0,0,0,0,0,1,1,2,2,284.35,400,1,2,427.2
681255,1,30,0,0,60.7666666666667,25,26,25,26,0,0,2,1,4,5,278.14,700,1,0,732.15
681381,1,37,0,1,60.7666666666667,0,0,0,0,0,0,4,1,0,1,1333.87,1800,0,5,1801.02
681386,1,39,1,1,60.7666666666667,0,0,0,0,0,0,5,1,0,1,3017.84,6150,0,8,6877.24
681570,1,28,0,0,60.7666666666667,0,1,0,0,0,0,5,1,0,1,79.81,4790,3,2,6204.62
681991,0,42,0,1,24.3333333333333,0,0,0,1,1,0,2,1,4,5,526.03,1000,4,3,1105.49
682307,0,35,0,0,60.7,41,41,41,11,0,0,1,1,1,5,733.11,900,2,0,863.92
682378,1,42,0,1,60.7,0,0,0,0,0,0,6,1,0,1,298.39,1450,0,9,640.34
682610,1,46,0,0,24.3333333333333,0,0,0,0,0,0,5,1,0,1,5264.24,8550,5,0,5606.52
682728,0,28,0,0,22,0,11,0,0,0,0,3,1,0,3,2561.64,2700,1,8,2599.68
682764,1,30,0,0,60.6333333333333,0,0,0,0,0,0,4,1,0,1,3061.03,7800,0,10,6759.7
683253,1,36,1,0,60.5666666666667,10,0,10,11,0,10,1,1,1,5,682.83,800,1,0,843.25
683445,1,48,0,1,60.5333333333333,0,0,0,0,0,0,4,1,0,1,189.81,34000,0,0,1378.88
683554,1,42,0,0,60.5333333333333,0,0,0,0,0,0,6,1,0,1,88.13,13250,0,0,1377.47
683763,0,29,1,0,60.5333333333333,0,0,5,0,0,5,2,0,1,3,384.77,400,1,0,399.15
683807,0,63,1,1,60.5333333333333,0,6,5,6,0,5,2,1,3,5,473.86,500,0,7,477.91
683822,1,60,0,1,60.5333333333333,0,0,0,0,0,0,5,1,0,1,634.15,8000,0,6,2195.17
683845,0,52,1,0,24.3333333333333,31,1,0,1,1,0,2,1,0,5,425.84,600,1,2,626.92
683925,1,30,0,0,60.5,56,0,0,0,0,0,3,1,0,2,1340.26,1400,0,0,1540.11
683968,0,25,0,0,60.5,36,0,0,0,0,0,3,1,0,2,422.45,700,1,3,615.98
684134,1,60,1,0,60.5,0,0,0,0,0,0,5,1,0,1,49.97,2250,0,0,382.01
684529,1,39,1,0,60.4666666666667,5,6,5,6,6,5,2,1,0,3,1331.16,1980,4,0,1331.16
684655,1,31,0,1,60.4666666666667,5,0,0,0,6,5,5,1,0,1,276.88,800,0,3,530.88
684670,0,52,1,1,60.4666666666667,5,36,0,0,6,5,2,1,0,5,288.75,1000,0,0,944.85
684716,1,43,0,1,60.4333333333333,5,0,5,6,0,0,3,1,0,3,2263.01,15000,0,0,7058.92
684796,0,34,1,0,21.9666666666667,5,6,5,0,6,5,1,1,1,3,334.65,450,5,0,498.32
685122,1,37,0,1,60.4,0,0,0,0,0,0,4,1,5,2,249.65,900,0,5,443.81
685239,0,37,0,0,60.3666666666667,0,0,0,26,57,0,1,1,5,5,283.61,1400,0,0,862.19
685270,1,36,1,1,60.3666666666667,0,1,0,0,0,0,2,1,0,3,1910,1800,0,0,1910
685320,1,53,1,1,60.3666666666667,0,1,0,1,1,0,3,1,0,4,778.05,1250,7,1,1245.04
685438,1,44,0,1,60.3666666666667,0,0,0,0,0,0,5,1,0,1,216.43,300,8,0,321.65
685568,0,23,1,0,60.3333333333333,0,1,31,0,1,0,3,1,4,3,588.21,600,2,0,677.67
685686,1,56,0,1,60.3333333333333,0,0,0,0,0,0,5,1,0,1,2849.44,20000,0,1,3743.62
685939,0,30,0,0,60.3333333333333,0,0,0,0,0,0,1,1,4,2,2978.66,3000,0,0,3341.05
686200,0,44,0,1,60.3,0,0,0,1,32,31,1,1,2,5,376.15,700,0,0,632.19
686536,1,44,1,1,60.3,0,0,0,0,0,0,6,1,0,1,1165.75,1500,0,8,1404.71
686582,1,32,1,1,60.2666666666667,0,1,0,1,1,0,4,1,0,1,5977.59,9250,4,13,9404.08
687033,0,24,0,0,24.2666666666667,15,46,76,77,0,15,0,1,1,5,276.39,300,0,0,342.7
687057,1,35,0,1,24.2333333333333,0,0,0,16,0,15,3,1,4,3,287.26,300,4,1,355.14
687060,0,27,1,0,24.2333333333333,0,0,0,0,11,0,3,1,3,2,183.12,400,2,5,499.2
687203,1,66,0,1,21.9666666666667,0,6,5,6,6,0,2,1,0,5,173.5,500,2,0,548.82
687241,0,43,0,1,60.2333333333333,0,31,0,0,1,0,2,1,0,3,3597.24,3600,1,0,3597.24
687314,1,45,0,0,60.2333333333333,0,0,0,0,0,0,6,1,0,1,1256.96,11300,0,5,4884.04
687327,1,37,0,1,60.2333333333333,0,0,0,1,1,0,4,1,0,1,3933.3,7750,0,0,9010.38
687396,1,31,1,1,24.2333333333333,0,16,0,0,0,0,3,1,0,2,604.78,1000,1,0,1104.42
687452,0,35,1,0,60.2333333333333,0,0,0,1,1,0,4,1,0,3,1063.66,1000,3,2,1070.12
687475,0,65,0,1,24.2333333333333,0,0,0,1,0,0,1,1,0,3,227.8,500,0,0,424.05
687490,1,33,0,0,24.2333333333333,0,1,0,0,0,0,5,1,0,1,1025.13,1100,0,3,1025.13
687570,0,49,0,0,24.2333333333333,0,0,0,0,0,0,3,1,0,2,442.23,500,7,0,814.8
687687,1,33,1,0,60.2,0,0,0,0,0,0,5,1,0,1,4100.94,6950,2,14,4313.9
687912,0,44,0,0,24.2,15,0,0,16,16,0,2,1,4,5,417.39,400,4,3,469.77
687950,1,51,0,1,21.9666666666667,0,0,0,0,0,0,5,1,0,1,678.18,1400,5,0,1623.33
688150,1,45,1,1,60.1333333333333,0,0,0,0,0,0,3,1,0,4,13578.03,15900,0,8,16685.01
688293,1,54,0,1,60.1333333333333,0,0,0,0,0,0,6,1,0,1,979.8,1800,0,7,1473.47
688338,1,40,1,1,60.1333333333333,0,0,0,0,0,0,4,1,0,3,768.65,3550,1,1,3054.69
688587,1,50,1,0,60.1,0,0,25,0,26,25,2,1,1,5,809.68,900,0,0,930.08
688687,1,38,0,1,60.0666666666667,0,0,0,0,0,0,4,1,0,2,347.42,400,0,4,395.57
689067,1,30,1,0,60.0333333333333,0,26,56,26,57,0,1,1,0,5,186.14,400,0,4,366.39
689080,1,33,1,0,60.0333333333333,0,0,0,0,0,0,5,1,2,1,2110.84,1800,0,10,2420.22
689127,0,26,1,0,21.9666666666667,0,6,36,0,6,5,2,1,2,5,307.9,400,0,0,481.08
689154,0,32,1,0,60.0333333333333,20,0,0,0,21,20,2,0,1,4,522.09,500,1,0,546.09
689172,0,36,1,0,60.0333333333333,0,6,0,0,0,0,5,1,0,1,831.62,1200,0,6,1284.51
689362,1,57,0,0,24.2,0,0,0,0,0,0,5,1,0,1,472.12,1450,0,0,931.73
689552,1,43,1,0,28.4666666666667,0,0,0,0,0,0,6,1,0,1,315.16,2000,0,29,1782.7
689570,1,37,0,0,28.4666666666667,0,0,0,21,0,0,2,1,2,4,529.6,600,0,0,675.44
689974,0,27,1,0,28.4333333333333,0,0,15,16,16,15,2,1,0,5,310.43,300,1,0,409.56
690003,0,42,1,0,28.4333333333333,0,1,0,31,1,31,1,1,0,5,188.37,500,0,2,539.12
690050,1,34,0,1,28.4,5,0,0,0,6,5,3,1,0,2,233.4,2850,0,0,1797.76
690544,1,33,1,0,28.3666666666667,0,0,15,0,16,15,2,0,0,5,315.1,300,0,0,322.92
690608,0,46,0,1,28.3666666666667,0,1,0,1,1,31,4,1,2,2,741.88,750,0,0,801
690673,0,32,1,0,28.3333333333333,0,16,15,0,0,0,1,1,0,5,141,700,0,0,222.16
691014,1,33,1,0,28.3,0,0,0,0,0,0,5,1,0,1,845.28,1600,0,4,1126.09
691076,0,28,0,1,28.3,0,1,0,1,1,0,3,1,0,2,792.14,800,8,0,1116.31
691150,0,30,1,0,28.3,0,16,0,0,16,15,2,1,1,4,537.17,900,1,0,947.46
691233,1,42,0,1,28.3,0,0,0,0,0,5,5,1,0,1,8198.53,10250,0,0,8198.53
691291,0,50,1,0,28.2666666666667,15,16,0,16,16,0,1,1,3,5,634.65,800,0,0,881.26
691395,1,31,1,1,28.2666666666667,0,0,0,0,0,0,5,1,0,1,890.49,1550,0,5,1547
691552,1,45,1,0,28.2666666666667,0,0,0,0,0,0,2,1,0,5,908.74,1300,0,0,1361.33
691564,0,39,1,1,28.2666666666667,0,0,0,1,1,0,1,0,0,3,739.69,700,3,1,856.64
691669,0,43,0,0,28.2333333333333,0,11,10,0,11,10,2,1,1,5,404.81,1350,0,2,897.58
691694,0,30,0,0,28.2333333333333,0,0,10,0,0,10,2,1,2,4,424.94,800,2,0,783.09
691748,1,37,0,0,28.2333333333333,0,0,0,0,0,0,5,1,0,1,1526.23,2000,0,0,2091.12
692000,1,31,1,0,28.2,0,1,0,0,0,0,3,1,0,1,175.44,1200,0,0,228.45
692001,0,35,1,0,28.2,0,1,0,0,0,0,4,1,0,1,1166.33,1260,2,5,1235.7
692092,1,46,0,1,28.1666666666667,0,0,0,0,0,0,6,1,0,1,653.86,5000,0,0,1589.41
692098,0,33,1,0,28.1666666666667,0,1,31,0,1,0,2,0,1,4,1159.62,750,6,0,1580.73
692182,0,42,1,0,28.1666666666667,0,0,0,0,0,0,2,1,0,2,1196.74,1800,0,3,1196.74
692278,1,36,0,0,28.1666666666667,0,0,0,0,0,0,5,1,0,1,172.47,3000,0,0,274.04
692359,1,39,0,1,28.1666666666667,0,0,0,0,0,0,4,1,0,1,873.52,4500,1,1,1444.55
692388,0,36,1,1,28.1666666666667,0,0,0,0,0,25,6,1,1,1,95.04,3000,0,1,95.04
692403,0,25,0,0,28.1666666666667,0,6,5,0,0,5,2,1,0,4,32.86,1050,0,4,903.14
692556,0,28,0,0,28.1333333333333,10,0,0,11,0,10,2,1,1,5,326.97,990,0,0,862.19
692569,0,37,1,0,28.1333333333333,0,0,0,0,11,10,1,1,0,4,318.04,650,0,0,601.48
692643,0,34,0,0,28.1333333333333,10,11,10,0,0,10,2,1,0,5,339.79,300,0,0,340.64
692800,0,68,0,0,28.1,10,0,10,0,0,10,4,0,1,3,629.61,600,1,0,632.1
692813,0,27,1,0,28.1,0,0,0,0,11,0,4,1,0,1,463.26,1100,3,6,544.06
692940,0,27,1,0,28.1,0,1,0,31,1,0,3,1,0,3,833.92,800,4,3,1684.48
692984,1,35,0,1,28.1,0,0,0,0,11,0,4,1,0,1,479.26,600,1,1,631.93
693004,0,21,0,0,28.1,10,41,0,11,42,41,1,1,2,5,582.84,1680,0,1,987.95
693023,1,27,1,0,28.1,25,0,0,0,0,0,2,0,4,5,462.5,1000,3,4,1073.33
693102,0,51,0,1,28.1,31,62,0,1,1,0,1,0,0,5,469.82,450,0,0,559.6
693152,0,37,0,0,28.0666666666667,5,6,5,6,0,5,2,1,1,5,480.42,1080,0,1,783.48
693182,0,27,0,0,28.0666666666667,0,0,0,0,0,0,5,1,0,1,1614.9,1620,0,11,1620.73
693303,0,23,0,0,28.0666666666667,5,0,5,0,6,5,4,1,0,1,164.09,300,8,0,301.46
693375,1,49,1,0,28.0666666666667,0,0,0,0,0,0,6,1,0,1,1853.21,2650,0,2,2526.16
693386,1,32,0,0,28.0666666666667,5,6,36,0,0,0,2,1,0,5,270.56,2100,0,0,797.15
693393,0,51,0,1,28.0666666666667,0,31,0,1,1,31,2,1,2,5,315.55,300,0,0,333.23
693409,1,43,0,1,28.0666666666667,0,6,5,6,0,5,4,1,0,1,1509.69,1900,7,8,2012.89
693466,0,30,0,1,28.0333333333333,0,1,0,1,1,31,2,1,2,3,484.8,500,0,0,484.8
693481,1,45,0,1,28.0333333333333,0,0,0,0,0,0,5,1,0,1,835.13,800,3,8,835.13
693505,1,34,1,0,28.0333333333333,0,0,0,1,0,0,5,1,0,1,584.75,600,10,13,584.75
693575,1,40,1,1,28.0333333333333,0,0,0,0,0,0,5,1,0,1,673.28,2250,0,0,1006.57
693613,0,22,1,0,28.0333333333333,64,67,36,6,6,36,0,1,4,5,75.83,750,1,0,745.28
693742,1,25,1,0,28,0,0,0,0,0,0,6,1,0,1,70.89,2000,0,0,611.72
693826,0,33,0,0,27.9666666666667,0,1,0,0,1,0,5,1,0,2,55.09,400,0,0,90.18
693857,1,25,0,0,27.9666666666667,0,0,0,0,0,0,5,1,0,1,2094.62,3500,3,8,2851.16
694166,0,33,0,1,27.9333333333333,5,0,0,0,0,5,5,1,0,1,54.66,600,0,0,537.48
694292,0,32,0,0,27.9333333333333,0,0,0,6,37,5,3,1,1,2,928.97,1000,1,16,1144.14
694316,1,56,0,1,27.9333333333333,0,0,0,0,0,0,5,1,0,1,1712.32,1650,1,0,1712.32
694425,1,32,1,0,27.9,0,31,0,0,0,0,3,1,0,2,2413.75,2850,6,5,3745.78
694506,1,36,1,0,27.9,0,1,0,1,1,31,2,1,2,3,134.27,300,1,0,307.44
694508,1,55,1,1,27.9,0,0,0,0,0,0,4,1,0,1,376.82,700,0,1,621.33
694532,0,55,0,0,27.9,0,0,0,1,1,0,4,1,1,2,656.08,900,6,11,948.29
694559,0,29,0,0,27.9,0,1,0,0,1,0,3,1,0,2,433.05,700,0,1,748.5
694604,1,31,1,0,27.9,0,0,0,0,1,0,5,1,0,1,98.41,1400,0,1,432.61
694606,0,37,1,1,27.9,0,1,0,1,1,0,3,1,2,2,412.45,450,2,4,429.51
694611,0,32,0,0,27.9,0,1,0,1,1,31,3,1,2,3,612.14,1500,0,1,701.74
694649,1,33,0,1,27.9,0,1,0,0,1,0,4,1,0,1,940.58,1000,8,1,1100.67
694777,1,48,0,1,27.8666666666667,0,1,0,1,1,0,4,1,0,1,927.78,2750,0,0,927.78
694828,1,29,1,0,27.8666666666667,0,0,0,0,0,0,5,1,0,1,52.35,500,1,8,409.65
694841,0,35,1,0,27.8666666666667,0,1,0,0,1,0,2,1,0,5,154.07,900,0,0,217.09
694933,0,30,1,0,27.8666666666667,0,0,0,6,0,5,5,1,1,1,788.99,2050,0,8,1579.51
695150,0,54,1,0,27.8333333333333,0,0,0,1,1,31,4,1,1,2,502.79,630,1,0,561.46
695192,0,30,1,0,27.8333333333333,0,1,0,1,1,31,4,1,2,1,1421.25,1050,0,7,1595.96
695456,0,47,1,1,27.8,31,1,0,1,1,31,1,1,0,4,477.74,500,0,0,591.05
695507,0,43,1,0,27.8,0,1,0,31,1,0,2,1,0,5,121.67,300,0,0,334.81
695527,0,28,1,0,27.8,31,1,31,1,1,31,1,1,2,5,160.08,300,0,0,324.58
695601,0,32,0,0,27.8,0,0,0,0,0,0,3,1,0,2,1997.37,2520,2,1,1997.37
695651,0,29,0,0,27.8,0,1,0,0,1,31,1,1,2,4,486.76,450,0,0,514.42
695752,1,42,0,1,27.7666666666667,0,1,0,0,0,0,2,1,0,3,435.59,800,4,2,845.62
695858,0,65,0,1,27.7666666666667,0,1,0,1,1,31,1,1,0,5,1460.81,1500,3,0,1520
695870,0,47,1,0,27.7333333333333,0,0,0,0,0,25,3,1,1,3,60.8,525,0,0,479.79
695878,0,25,0,1,27.7333333333333,31,1,0,1,1,31,2,1,4,5,339.55,300,1,0,339.55
696085,0,26,1,0,27.7,0,1,0,0,1,0,3,1,0,3,744.79,1120,0,0,1119.76
696159,1,50,0,1,27.7,0,0,0,0,0,0,4,1,0,1,560.28,600,1,2,658.53
696184,1,36,0,1,27.7,0,0,0,1,1,31,4,1,1,1,311.56,300,0,0,316.15
696244,0,22,1,0,27.7,31,62,0,0,1,0,1,0,1,4,463.92,550,0,0,469.59
696282,0,27,0,0,27.6666666666667,0,16,46,0,0,0,2,1,1,3,405.61,600,4,2,565.89
696474,0,28,1,0,27.6666666666667,0,0,25,0,0,25,2,1,1,4,342.24,300,1,0,342.24
696504,0,32,1,0,27.6666666666667,0,0,0,0,0,25,4,1,4,2,358.24,400,1,4,396.63
696602,0,26,0,0,27.6333333333333,46,16,15,0,0,0,1,1,2,5,229.46,1000,1,11,1222.46
696616,1,30,0,0,27.6333333333333,0,0,0,1,1,0,4,1,0,1,1056.03,1600,0,12,1797.79
696683,0,23,0,0,27.6333333333333,0,0,0,0,0,25,4,1,4,1,901.06,850,2,5,1124.02
696743,1,44,1,0,27.6333333333333,0,0,0,26,0,25,4,1,1,2,71.25,300,0,0,284.54
696960,1,52,1,0,27.6,0,0,0,26,26,0,2,1,0,5,686.76,2050,3,0,2039.58
697025,0,24,1,0,27.6,0,0,25,0,0,0,3,1,0,3,496.09,900,0,0,496.09
697285,0,35,0,0,27.5666666666667,0,0,20,21,21,20,2,1,3,5,397.65,2340,0,0,1173.8
697381,0,22,1,0,27.5666666666667,0,0,0,0,0,0,3,1,1,3,73.34,300,0,0,146.22
697452,1,30,1,0,27.5666666666667,0,0,0,0,0,20,4,1,0,2,695.16,800,3,2,812
697545,1,27,0,0,27.5333333333333,0,0,0,0,0,0,1,1,0,3,130.17,900,0,0,1114.63
697754,0,38,0,0,27.5,0,0,0,0,0,0,4,1,1,1,282.5,750,0,5,386.23
697884,0,27,0,0,27.4666666666667,0,21,51,21,21,51,0,1,4,5,655.59,750,0,0,884.97
698046,0,41,0,0,27.4666666666667,225,0,0,0,0,0,0,1,0,5,254.43,400,0,0,254.43
698098,1,26,1,0,27.4666666666667,0,0,0,0,0,0,4,1,4,1,424.77,400,4,2,434.71
698130,0,45,1,0,27.4666666666667,0,1,0,1,1,0,2,1,1,4,619.23,600,5,1,619.23
698225,0,23,0,0,27.4333333333333,20,0,0,0,0,20,3,1,0,2,660.35,550,7,1,1473.21
698226,0,29,0,0,27.4333333333333,0,0,0,0,0,20,4,1,2,2,1434.81,1300,0,1,1434.81
698263,1,36,0,1,27.4333333333333,0,0,0,0,0,0,4,1,4,1,325.6,900,0,0,861.83
698291,1,40,0,0,27.4333333333333,0,0,0,0,0,0,5,1,0,1,1473.34,1400,0,1,1473.34
698758,0,21,1,0,27.4,0,16,15,0,16,0,2,1,0,5,629.36,700,5,0,842.7
698778,0,51,0,0,27.4,74,0,15,46,16,15,1,0,1,5,282.13,400,1,0,548.25
698900,1,22,0,0,26.9666666666667,5,0,0,0,0,5,2,1,0,2,2578,2450,3,0,3205.66
699029,0,30,1,0,26.9333333333333,0,6,0,0,6,5,2,1,0,4,171.51,300,0,0,361.21
699042,1,54,0,1,26.9333333333333,0,0,0,0,6,5,3,1,0,2,1348.55,1700,0,0,1833.83
699085,1,33,1,0,26.9333333333333,0,0,0,0,0,0,6,1,0,1,188.52,4900,0,0,1800.9
699089,1,61,1,0,26.9333333333333,0,0,0,0,0,0,6,1,0,1,68.37,250,0,0,280.12
699190,0,53,1,1,26.9333333333333,0,0,0,26,0,0,2,1,0,3,748.55,750,0,1,767.72
699381,1,51,1,1,26.9,0,0,0,0,0,0,5,1,0,1,1186.72,1750,0,5,1903.56
699446,1,46,1,0,26.9,0,0,0,0,0,0,4,1,0,1,119.45,1200,0,0,338.17
699527,0,29,1,0,26.9,0,1,31,0,1,31,2,1,3,4,387.1,300,1,0,387.1
699550,0,23,1,0,26.9,0,0,0,0,1,31,2,1,2,3,771.14,675,3,1,771.14
699568,1,31,1,0,26.9,0,1,31,1,1,0,2,0,2,5,439.45,500,0,0,517.23
699594,0,40,1,0,26.9,0,16,46,16,47,0,1,1,0,5,202.35,400,0,0,495.13
699601,0,31,0,0,26.9,31,31,0,0,1,31,2,1,2,5,767.44,720,0,0,984.06
699633,1,51,0,1,26.9,0,0,0,0,0,0,5,1,0,1,2113.37,4750,0,0,2113.37
699840,0,22,0,1,26.8666666666667,0,0,0,31,1,31,2,1,2,5,278.46,850,0,0,642.52
699889,0,33,1,0,26.8666666666667,0,1,0,1,1,0,2,1,5,5,23.56,300,0,0,272.15
699895,0,28,1,1,26.8666666666667,0,0,0,0,1,0,4,1,0,3,292.36,300,0,0,304.96
699977,0,27,1,0,26.8666666666667,0,1,0,1,1,0,3,1,0,3,135.2,400,7,0,333.75
700311,1,30,0,0,60,0,0,0,0,0,0,5,1,0,1,194.96,6150,2,1,2216.11
700473,1,37,1,1,59.9666666666667,0,0,0,0,0,0,5,1,0,1,2000.38,5100,0,2,3300.9
701340,0,39,0,0,59.8666666666667,46,46,15,0,0,0,1,1,0,5,957,1800,0,0,2024.09
701513,0,35,0,1,59.8666666666667,46,0,0,16,0,15,1,1,1,5,320.77,700,0,0,628.13
701552,1,43,0,0,21.9666666666667,0,0,0,1,0,0,5,1,5,1,459.22,700,0,9,636.26
701574,1,62,1,0,59.8333333333333,0,0,0,0,0,0,5,1,0,1,124.23,3600,0,2,904.02
701583,0,25,0,0,24.1666666666667,0,0,0,0,0,0,5,1,1,1,528.86,800,7,8,868.77
701651,0,59,0,0,21.9666666666667,36,6,5,6,37,36,1,1,4,5,935.08,900,5,0,1121.38
701845,0,31,0,0,59.8333333333333,0,0,0,0,0,0,5,1,0,1,4609.99,6250,0,12,4609.99
701973,1,31,0,0,59.8,0,0,0,0,0,0,5,1,0,1,1484.67,9700,0,0,1869.36
702012,0,27,0,0,59.8,0,16,0,0,0,0,1,1,0,3,755.86,700,1,0,924.94
702512,1,26,1,1,59.7666666666667,0,0,0,0,0,0,4,1,0,1,407.69,800,0,1,407.69
702745,1,27,0,0,59.7333333333333,0,0,0,0,0,0,5,1,0,1,622.03,13200,0,1,622.03
702767,0,51,0,1,59.7333333333333,0,16,15,16,47,46,1,1,2,5,7811.81,8250,0,17,10329.21
702871,1,41,0,1,59.7333333333333,0,0,0,0,0,15,3,1,2,2,1879.55,3600,0,0,2055.36
702921,1,52,0,1,59.7,0,1,31,0,1,0,2,1,0,5,818.03,800,0,0,1465.32
702936,1,70,0,1,21.9666666666667,5,0,5,6,6,5,4,1,1,2,345.2,370,1,1,386.69
702938,1,31,1,0,59.7,0,0,0,0,0,0,6,1,0,1,107.6,12500,0,0,362.82
703071,0,32,1,1,59.7,0,0,0,0,0,0,6,1,0,1,1372.22,1400,0,6,1397.09
703182,1,36,1,0,59.6666666666667,0,11,0,0,0,0,4,1,1,1,4644.56,4500,0,12,4644.56
703342,1,25,0,0,59.6666666666667,0,0,0,0,0,0,5,1,0,1,1589.87,1600,1,0,2197.49
703385,0,26,1,0,59.6666666666667,0,0,10,11,0,0,2,1,0,5,514.13,500,0,0,514.13
703428,1,52,0,1,59.6666666666667,0,0,0,0,0,0,5,1,0,1,593.73,500,0,0,1169.45
703744,0,31,0,0,24.1666666666667,10,0,10,0,0,0,2,1,0,4,283.63,600,0,5,618.94
703908,0,47,0,1,59.6,0,0,0,0,0,0,5,1,4,1,910.61,1000,0,0,1042.76
703948,1,34,1,0,24.1666666666667,0,0,0,0,0,0,5,1,0,1,503.14,600,0,0,619.31
704000,0,35,0,1,59.5666666666667,0,0,0,11,42,41,2,1,2,3,10737.78,33800,0,1,14857.52
704005,0,43,0,1,59.5666666666667,0,0,0,0,1,0,5,1,0,1,3717,3960,1,12,3717
704018,0,36,1,1,59.5666666666667,10,11,10,11,0,10,2,1,4,5,478.91,900,0,0,957.08
704046,1,23,0,0,59.5666666666667,0,0,0,11,0,0,3,1,0,3,1365.77,1600,0,0,1670.25
704122,1,56,0,1,59.5666666666667,0,1,0,0,0,0,5,1,0,1,1425.21,1500,6,9,1648.95
704192,1,45,1,0,59.5666666666667,0,26,25,0,0,0,2,0,0,3,613.35,800,0,2,691.32
704225,0,34,0,0,59.5666666666667,0,0,25,56,57,56,0,1,0,5,1419.72,3000,2,9,2876.8
704257,1,46,0,1,59.5666666666667,0,0,0,0,0,0,4,1,0,1,922.85,900,0,1,1351.68
704265,1,42,1,0,59.5666666666667,10,0,0,0,0,0,3,1,0,2,2043.27,1400,4,0,2043.27
704524,0,34,0,1,59.5333333333333,0,11,0,11,0,10,3,1,1,4,149.12,12000,0,0,1653.42
704822,1,31,0,0,59.5,5,6,5,6,6,0,3,1,0,4,1007.69,1000,7,0,1223.81
705150,1,42,0,0,59.5,5,6,5,6,0,5,2,1,0,4,1621.8,1500,0,0,1633.35
705246,1,42,1,0,24.1666666666667,0,0,0,0,0,0,5,1,0,1,932.61,1500,0,1,1233.81
705424,1,40,1,1,59.4666666666667,0,0,0,0,0,0,6,1,0,1,238.29,1400,1,6,1497.68
705668,0,25,0,0,59.4333333333333,5,36,36,6,6,5,2,1,0,4,1036.88,1400,1,7,1036.88
705871,1,45,1,0,59.4333333333333,0,1,0,0,0,15,4,1,1,2,4626.9,4800,10,7,4626.9
705886,1,47,1,1,59.4333333333333,0,0,0,0,0,0,5,1,0,1,96.43,1600,0,0,535.02
705899,1,53,0,1,59.4333333333333,0,0,0,0,0,0,5,1,0,1,367.35,500,0,1,500.1
706109,0,22,0,0,24.1333333333333,10,41,10,11,42,41,1,1,0,5,122.54,300,0,0,361.52
706241,1,46,0,1,59.4,0,0,0,0,0,0,5,1,0,1,183.87,6500,0,1,343.79
706472,0,41,1,1,21.9666666666667,0,0,0,0,16,0,3,1,0,3,1221.1,1600,4,1,1679.13
706987,0,34,1,0,59.3333333333333,0,31,0,1,1,0,1,1,0,5,446.27,450,0,0,654.98
707021,0,52,0,1,59.3333333333333,0,1,0,1,1,0,3,1,1,3,2715.82,3050,1,1,3331.09
707551,1,34,0,1,59.3,0,0,0,0,0,0,5,1,0,1,3506.45,4000,0,7,3827.79
